objectId,ra,dec
ZTF18aazdlgd,281.6031156,11.25251896
ZTF18aazfdxo,292.4995775,12.32216724
ZTF18aazlneg,286.9780023,10.98279592
ZTF18aazlsfo,284.1597944,13.21229594
ZTF18aazmvfn,288.8796361,15.43647415
ZTF18aazsqut,293.2589796,14.07601882
ZTF18aazupyy,285.7048105,13.3604156
ZTF18aazuqsw,286.1740914,11.10123192
ZTF18abahtja,284.5743132,14.78076759
ZTF18abajamt,293.5484358,13.36688297
ZTF18abarhmt,292.4527293,13.33354457
ZTF18abbdqon,285.1448655,14.13543295
ZTF18abbkngm,285.9114189,8.280483473
ZTF18abbnjei,286.0817594,12.92853515
ZTF18abbrikh,293.1424828,13.92988775
ZTF18abbtciw,282.1404015,12.42780624
ZTF18abctxkg,283.3140545,9.236604254
ZTF18abdktfa,293.09517,11.98414523
ZTF18abdodac,286.9319629,11.48093106
ZTF18abebfak,286.0805923,10.69024237
ZTF18abebfsb,286.9626627,11.35653088
ZTF18abebftn,287.1360374,11.08694074
ZTF18abebgvo,288.2825355,14.14028439
ZTF18abebgwl,288.6029473,14.0673251
ZTF18abebmwg,284.3967471,10.45293001
ZTF18abebnvm,286.3420922,11.45844621
ZTF18abebojz,286.2005342,11.45215072
ZTF18abeegfl,284.9944726,10.40028556
ZTF18abeeiex,285.147829,14.00732559
ZTF18abefyhs,282.4253484,8.186823834
ZTF18abfjkrx,283.6766341,12.77172834
ZTF18abgkepa,287.0486648,11.13314546
ZTF18abgybwm,293.3536581,13.46257608
ZTF18abgzgdp,285.2181429,13.44312928
ZTF18abijdte,285.9753898,13.19349951
ZTF18abiuoff,285.9574526,10.4546011
ZTF18abjaruf,287.2220962,12.20563785
ZTF18abjfjmc,285.5374293,10.511148
ZTF18abjfrfy,287.0829327,15.40771958
ZTF18abjhdmi,293.0869941,8.062758176
ZTF18ablifqo,287.7771697,9.722686099
ZTF18ablignl,285.7778131,10.88483843
ZTF18ablxlfg,284.7468416,10.27256259
ZTF18abmgaos,292.3976989,12.45977274
ZTF18abmgwuo,288.3047461,11.13076163
ZTF18abnpfmd,287.4166142,10.95162423
ZTF18abxbldb,95.23280451,22.658002
ZTF18abyfiev,287.0877317,11.44046232
ZTF18acvwwcb,287.6398495,13.47951855
ZTF18adkeeoc,284.3404357,12.52842755
ZTF18adkgivl,281.9083534,15.00994471
ZTF18adruopb,288.0293753,12.77577859
ZTF19aaumeya,283.5131561,9.201038943
ZTF20aaymeui,281.9782195,11.95368955
ZTF20abwakde,287.0477129,13.54383301
ZTF21aapwhdf,281.6027172,11.15196051
ZTF21acoupzy,94.29279718,17.45101522
ZTF17aacsemw,96.32643765,15.27422974
ZTF18aaslfqd,281.5855845,15.21886743
ZTF18aawadby,283.7127382,14.66751752
ZTF18aawadjt,282.7684659,14.26884192
ZTF18aawcdcg,287.789695,13.09067091
ZTF18aawkmkc,282.545527,13.17099547
ZTF18aawkxfw,287.2565438,13.93449433
ZTF18aaxddks,284.7016163,14.97529601
ZTF18aaxddru,287.7565005,11.15890562
ZTF18aaxdkpq,282.6997824,13.9786841
ZTF18aaxlszg,285.7784472,12.05641141
ZTF18aaxppql,287.3450684,13.42543265
ZTF18aaxykrg,285.1787413,9.400103854
ZTF18aaxytca,287.1763249,11.26709376
ZTF18aaxytgn,287.9104195,15.38799597
ZTF18aaxytjr,286.2505693,10.33538993
ZTF18aaydzuw,287.2193652,10.84862281
ZTF18aayeaso,282.2643102,13.08532424
ZTF18aayecxz,281.5475822,12.11522063
ZTF18aayeexy,282.4458863,12.21575139
ZTF18aayeezi,283.5435885,11.95932675
ZTF18aayeimp,281.4327267,11.59870098
ZTF18aayejmn,283.8088905,11.47033162
ZTF18aayhgao,288.6123869,15.23534791
ZTF18aaynxzh,286.081243,10.70200113
ZTF18aaynzok,285.4729442,10.59777295
ZTF18aayodfj,284.3165432,13.11833802
ZTF18aayooho,283.5435547,11.41972923
ZTF18aayoqze,282.6594878,10.14108534
ZTF18aaypbsa,286.9236053,10.60274351
ZTF18aayuwng,285.8600252,10.11547215
ZTF18aayvbjl,293.1099008,12.77127797
ZTF18aayvgby,283.7038976,10.04350875
ZTF18aayvgcm,283.5841534,10.65482826
ZTF18aaywchd,285.9256847,8.998124379
ZTF18aaywche,286.2987467,9.602091504
ZTF18aazdboq,286.3828465,10.57922156
ZTF18aazfecp,292.0392724,10.49444429
ZTF18aazsqtw,293.4280691,13.88520728
ZTF18aazuppk,284.3454249,9.963090469
ZTF18aazupvn,285.0901536,11.97854114
ZTF18abahtnq,283.3125181,14.56403002
ZTF18abccppo,285.7163837,12.22463212
ZTF18abdgbcp,283.2145495,10.64484939
ZTF18abebewy,286.176576,10.15721251
ZTF18abebizu,285.9391424,12.5071789
ZTF18abebodx,286.3994853,11.59112269
ZTF18abebokf,286.0468428,11.46503314
ZTF18abebtvt,294.1825088,15.0044228
ZTF18abgxptv,287.6656578,13.05465305
ZTF18abibmfa,282.6796047,8.678051739
ZTF18abibsdg,287.0633061,13.9692162
ZTF18abibtma,285.4249319,13.83847713
ZTF18abicwyb,285.2129493,10.0243349
ZTF18abitmxw,289.8648101,15.37781066
ZTF18abjartz,287.51314,12.21582517
ZTF18abjnqmt,285.5380988,10.76869547
ZTF18abkmpzh,286.4950792,15.16753433
ZTF18ablifox,287.3366031,13.40684064
ZTF18abliglw,285.0364525,10.87095382
ZTF18abliuct,285.7696896,10.69411005
ZTF18abmdfjc,283.1012266,10.92090426
ZTF18abmimgl,295.4876412,15.38424013
ZTF18abmwahn,287.4060532,11.11295657
ZTF18abnxmau,286.934579,15.0415499
ZTF18abrttnr,286.626375,9.977942938
ZTF18abtnnpz,284.607822,8.403486563
ZTF18accxlfu,285.6556059,10.1261565
ZTF18actygnj,35.88467509,29.78023502
ZTF18adjmytg,281.6348626,15.3779132
ZTF18adjmyuq,281.5215552,15.43862972
ZTF18adkcxeq,285.8617088,10.54532548
ZTF18adkgicp,285.711124,9.014449223
ZTF18adlrvga,284.6789945,12.0570427
ZTF18admcqug,292.7959693,9.433850488
ZTF18adrunwd,291.237955,12.38585987
ZTF19aaqkvmo,287.451143,10.88209879
ZTF19abmezyb,287.4957702,14.05504846
ZTF21abezdyk,288.4390711,9.579604194
ZTF21abwwycw,287.9009979,11.44782466
ZTF17aaatdsd,93.24996871,19.70508282
ZTF17aabytub,92.08158525,19.33497758
ZTF18aauolwe,281.6800295,15.22643443
ZTF18aawacbp,284.3360829,13.0668193
ZTF18aawacok,282.7106337,12.77166963
ZTF18aawccug,284.355797,15.16788658
ZTF18aawkljt,284.6270806,15.24410567
ZTF18aawkrtx,282.7376547,13.80183842
ZTF18aawspol,285.2522383,9.32155614
ZTF18aawtcqb,288.800808,13.33904396
ZTF18aawuzht,283.6551491,14.34128163
ZTF18aaxaktt,284.6769018,14.72437994
ZTF18aaxaobs,282.7634789,12.8273901
ZTF18aaxaoys,285.7512472,13.89851914
ZTF18aaxawaw,281.3480158,13.40947429
ZTF18aaxcyqw,288.2463171,9.474992703
ZTF18aaxcyth,293.3294218,15.34313757
ZTF18aaxddja,285.2024848,9.631605774
ZTF18aaxddkw,284.5522246,14.78007409
ZTF18aaxltav,288.2261417,13.8162138
ZTF18aaxythw,286.5734695,11.0345216
ZTF18aaxyuww,286.3145377,14.53828964
ZTF18aayeceo,284.5148424,12.17733477
ZTF18aayedus,283.996463,10.96014379
ZTF18aayeewi,282.3773864,12.50932505
ZTF18aayeews,282.7448338,12.08929304
ZTF18aayefbh,283.0882583,12.69895132
ZTF18aayejkw,283.6138989,11.32721678
ZTF18aayejmz,283.6672659,10.87299912
ZTF18aayogtu,281.4429397,12.24287381
ZTF18aayowtl,292.9745051,14.39271355
ZTF18aayozjc,283.7813946,8.106977629
ZTF18aaypbox,287.1775065,10.6775404
ZTF18aaypbpp,286.9079888,10.14986284
ZTF18aayuwli,286.517803,10.69174275
ZTF18aayuypy,287.6032257,15.43973553
ZTF18aazuyel,294.6409905,9.258388796
ZTF18abaqarg,293.4840529,14.24552888
ZTF18abaqawx,293.181427,14.17449936
ZTF18abarega,288.6808175,14.37832232
ZTF18abayitf,288.04701,14.69259825
ZTF18abbkxxf,287.139721,10.70441839
ZTF18abbnjfx,286.1645742,12.65987679
ZTF18abbrhcj,295.5469936,8.118062819
ZTF18abbtasz,282.3475939,10.88449396
ZTF18abccmtt,286.257888,12.30114835
ZTF18abctxke,283.5940905,9.498879076
ZTF18abdljxe,292.1680511,12.99539457
ZTF18abdnyyv,285.509244,14.05297125
ZTF18abdodau,286.9587949,11.59881205
ZTF18abebcnb,284.3780814,13.85432593
ZTF18abebcsa,286.2910571,12.7779494
ZTF18abebcvu,285.6298588,9.24419076
ZTF18abebfrs,287.3277509,10.90326387
ZTF18abebgwd,288.3061957,14.01924336
ZTF18abebjbb,286.5630817,12.50691156
ZTF18abebmuo,284.6210016,10.53651921
ZTF18abebodz,286.2862327,11.54666519
ZTF18abeeqvj,285.406704,9.267952976
ZTF18abfjgnz,286.4241259,13.05546409
ZTF18abfjrpy,292.4991934,14.90030619
ZTF18abfrpwz,287.1317084,13.92182004
ZTF18abgzclh,285.8981165,11.2456381
ZTF18abhemax,285.7712648,9.577789895
ZTF18abjapsx,287.2450832,11.42016624
ZTF18abjaruq,286.9480258,12.00807296
ZTF18abjfike,284.7696834,11.53635949
ZTF18abjfjkj,285.3483681,10.30165675
ZTF18abjktjy,288.3107755,14.83954827
ZTF18abjlqmm,284.1954889,11.93314771
ZTF18abkmrqm,285.2401823,12.21340165
ZTF18abligop,287.6334864,12.52326564
ZTF18abligtt,287.459682,10.83689375
ZTF18ablijyg,285.5663617,12.04054625
ZTF18abmfago,290.5252116,12.31835915
ZTF18abmfswa,285.7295094,11.29670282
ZTF18abscytv,96.48684619,18.24704918
ZTF18acvwydc,285.0679164,11.07283908
ZTF18adkbkuw,307.5667496,51.21572945
ZTF18adkcjrj,283.740688,13.87988672
ZTF18adkcmko,287.5796294,14.91433704
ZTF18adkcydg,281.6459696,12.97598055
ZTF18adkcykx,287.2821731,13.37021158
ZTF18adkeezq,289.6423031,15.27897417
ZTF18adkprwu,292.2059958,13.03707073
ZTF19aatibep,286.2132999,13.08670041
ZTF20aaqtudu,290.1578934,12.56248389
ZTF20abcpgmk,288.5173207,8.610379891
ZTF20abjvgkr,285.2207593,14.04202638
ZTF21aaunghd,282.1794345,14.51833772
ZTF22aaetvzs,292.5407972,8.371181737
ZTF17aaabadq,93.34242082,17.54769422
ZTF18aauemmw,286.3203015,15.34702462
ZTF18aawacjz,286.4769581,14.70177764
ZTF18aawadat,281.4288248,14.76789052
ZTF18aawaddw,284.3949045,15.06751257
ZTF18aawkmkd,282.094543,13.18253426
ZTF18aawszoi,282.5727133,14.46217848
ZTF18aawtbrx,288.6083548,12.97324718
ZTF18aawvavj,283.977485,13.90600631
ZTF18aaxaoan,284.548764,12.93886628
ZTF18aaxcywt,291.5227756,14.27736815
ZTF18aaxddiz,285.5478715,9.378270203
ZTF18aaxltdp,285.0827406,13.45515269
ZTF18aaxluee,285.5943803,13.95490581
ZTF18aaxlueg,285.2473711,13.96020657
ZTF18aaxmycr,283.7332104,14.94186309
ZTF18aaxnarc,285.4952893,8.189223241
ZTF18aaxykyy,281.5240791,14.21184611
ZTF18aaxyplf,290.8184533,12.90083678
ZTF18aaxyuvs,286.5315406,14.52905021
ZTF18aaycwjt,287.4009794,8.078185584
ZTF18aaydaqc,292.8234897,14.01066214
ZTF18aayebbr,283.5681471,14.46920313
ZTF18aayedqw,285.2307998,11.11037282
ZTF18aayeduw,284.0882458,11.39441915
ZTF18aayeezl,283.2208822,12.49655589
ZTF18aayejnl,283.1112568,11.42448727
ZTF18aaynssr,282.5600905,8.278907799
ZTF18aayoagl,285.6553813,13.08423333
ZTF18aayoeyq,285.6956878,11.07793131
ZTF18aayozqn,287.8821252,10.61836467
ZTF18aayuymt,285.1300005,9.978057938
ZTF18aayuzce,295.5947331,10.3695862
ZTF18aazdbon,285.9103823,10.1641685
ZTF18aazdiyu,285.240464,14.16915181
ZTF18aazfddf,293.5516105,8.775078308
ZTF18aazlree,286.2705185,14.03529749
ZTF18aazmglx,290.5388444,13.03133656
ZTF18aazsrqb,285.2235454,9.070842259
ZTF18abaixlg,295.3956312,8.155258426
ZTF18abajbtd,292.1224012,8.671791621
ZTF18abajgal,286.496061,14.5992741
ZTF18abaqzzn,285.3237629,13.06920124
ZTF18abbdkqp,285.6653822,11.52184794
ZTF18abbswil,294.0477151,8.102675902
ZTF18abbtjrk,290.4250468,8.492144861
ZTF18abcgunx,292.5532188,9.69527371
ZTF18abchmft,289.7410926,8.368240756
ZTF18abcojre,284.7852998,12.00863902
ZTF18abdktfs,293.1150369,12.63283863
ZTF18abebezm,286.1711295,10.48851511
ZTF18abeeusu,282.2020053,8.801500089
ZTF18abergci,283.5998986,10.9600961
ZTF18abfrpwv,287.2500309,14.27748904
ZTF18abfrqfm,285.8034025,11.90258814
ZTF18abgzisn,294.3791048,8.584519827
ZTF18abgzjck,283.338254,10.66598954
ZTF18abhfdox,284.103454,11.472674
ZTF18abicwzl,285.7943953,10.27055047
ZTF18abjaptb,287.2441264,11.41041411
ZTF18abjaqix,289.8461991,15.23813551
ZTF18abjarsf,286.9599482,12.08265096
ZTF18ablijam,285.4714063,10.84742513
ZTF18abmdgmu,284.033854,11.10248767
ZTF18abnoydc,284.7831003,8.320223884
ZTF18abrnros,285.4353353,15.10897623
ZTF18absdvmh,283.5935958,11.06029634
ZTF18absruxu,287.1989987,11.35314682
ZTF18abvtywg,98.9361818,21.99978371
ZTF18abwcmby,92.95342948,17.40526098
ZTF18abyfjet,285.9085283,14.3491697
ZTF18adkcmkw,287.1177592,14.98200955
ZTF18adlacsw,283.6313452,11.09332458
ZTF18adqfztr,292.5996398,12.1428639
ZTF19aaimiuz,286.0476011,8.329367573
ZTF19aaimkji,283.2853637,11.97694039
ZTF19aaoognj,285.7620827,11.50194662
ZTF20aanldsl,287.1619585,11.0766061
ZTF21aagtykb,281.407262,8.578617463
ZTF23aaqnmni,282.7869662,10.92259028
ZTF17aaakrrs,95.31115174,19.61916764
ZTF17aacmmsq,96.62776786,17.39298823
ZTF17aacmsze,97.82405292,22.3565763
ZTF17aacrwsz,92.93179567,16.59770539
ZTF18aavefxt,285.1628242,15.47390947
ZTF18aavefyl,285.3665006,15.37554717
ZTF18aavefym,285.599841,15.49078651
ZTF18aavypxz,283.5300358,15.13162927
ZTF18aavyqmv,288.1327964,13.41671336
ZTF18aawadlu,283.374473,13.45364182
ZTF18aawcdch,288.4226072,13.39737721
ZTF18aawknco,287.8527154,15.03608685
ZTF18aawkndo,287.9262795,14.88107655
ZTF18aaxdddq,283.7888449,15.44061509
ZTF18aaxiirq,285.3048134,12.07488762
ZTF18aaxlthd,284.3889371,14.53618443
ZTF18aaxlubu,282.1656652,11.6164985
ZTF18aaxnbjf,286.9125622,13.86319334
ZTF18aaxyktp,288.4282234,13.5337188
ZTF18aaxypwv,288.2844449,12.90246951
ZTF18aaxyuaa,283.2206687,13.55966717
ZTF18aaxyueb,284.4768276,13.30264264
ZTF18aaxyugc,287.2149716,12.13418353
ZTF18aaxyuwf,286.58933,14.11113205
ZTF18aayeajy,294.4890842,14.75096403
ZTF18aayealq,287.6790215,12.57748091
ZTF18aayeaoa,282.2937523,8.741249233
ZTF18aayedoi,285.7576484,11.27926946
ZTF18aayedwj,284.4157151,11.26678666
ZTF18aayejlu,283.627766,11.08473341
ZTF18aayejpg,283.8595219,10.93516508
ZTF18aaynswy,288.4166429,8.432012634
ZTF18aaynxtr,286.5924156,11.23254648
ZTF18aayoagj,285.67418,12.76663769
ZTF18aayoatn,287.1475572,11.86456057
ZTF18aayofee,287.1067162,13.4173745
ZTF18aayuzbr,295.1008165,10.60270393
ZTF18aayvche,286.5931251,15.46780593
ZTF18aaywcja,285.9407298,9.229997327
ZTF18aazdeoz,287.9764141,13.80945473
ZTF18aazmvoo,292.8119821,12.99013432
ZTF18aazsorb,288.8923116,11.97694794
ZTF18aazvbpg,282.1680047,10.64915596
ZTF18ababmfi,288.0973151,14.46157005
ZTF18ababmxx,286.4968541,14.12748149
ZTF18ababupi,283.1448925,11.18561612
ZTF18abachne,295.2902831,8.977039642
ZTF18abacsmb,295.1172175,13.26436074
ZTF18abahutl,288.3487459,15.40497511
ZTF18abaiwou,288.5996809,15.29823138
ZTF18abajbiq,285.0164545,11.4748256
ZTF18abajkgu,282.6287465,10.10569418
ZTF18abarmsj,285.5614397,11.64674244
ZTF18abayfvj,283.5918006,8.385497045
ZTF18abbnsun,294.3576742,15.19348822
ZTF18abcfwoz,281.7112744,12.77794962
ZTF18abcnsfn,286.9020904,10.12015399
ZTF18abctssc,290.9603121,9.999315574
ZTF18abctukh,292.3288454,12.80042343
ZTF18abctxgn,294.0746317,8.115973625
ZTF18abcvwvq,293.1046647,14.19309116
ZTF18abcvznz,285.9796749,13.24761641
ZTF18abcvzob,286.1625313,12.93825674
ZTF18abcxbpg,294.4319843,9.719616497
ZTF18abcxcer,293.0096143,8.511077711
ZTF18abdktga,293.3801331,12.19038904
ZTF18abdljwy,292.5992775,12.80159121
ZTF18abebcqy,286.0441063,13.07234582
ZTF18abebexc,286.3790589,10.60694377
ZTF18abebexe,286.5092779,10.77573607
ZTF18abebfrp,287.0562099,11.19335204
ZTF18abebfso,287.3424968,10.90728593
ZTF18abebfub,286.8823922,11.43298692
ZTF18abebhba,281.8943066,12.61579323
ZTF18abebhds,285.6775225,12.40974143
ZTF18abebjkz,294.3162159,8.990549355
ZTF18abeboxt,289.9104781,14.09893263
ZTF18abfrlis,286.2980519,9.110842532
ZTF18abiazvy,289.2735819,11.46762275
ZTF18abiazwm,289.8104111,11.13293224
ZTF18abicams,287.813968,14.09227142
ZTF18abijgdd,287.8257835,14.27407178
ZTF18abiuofa,286.2713484,10.27021801
ZTF18abkkdzj,287.2004546,14.28421507
ZTF18abkvzmy,284.7884316,15.45697522
ZTF18ablcadh,284.3965997,8.287225115
ZTF18ablihrc,287.1373993,12.63847912
ZTF18abliije,287.6820173,12.47948484
ZTF18ablkike,286.4576612,11.58432169
ZTF18ablncjg,287.396777,12.33627906
ZTF18ablntdt,286.4954187,11.31878428
ZTF18ablvskr,292.4862101,10.723236
ZTF18abmfcpi,295.056435,10.28999152
ZTF18abmvykt,284.56753,12.5698505
ZTF18abojwqs,286.6433153,12.17973234
ZTF18abrtwqm,284.0611122,11.08032655
ZTF18abrzddp,95.76687293,19.37288666
ZTF18acwrvzh,293.6761831,13.95740681
ZTF18adjxvih,291.6279175,11.08069954
ZTF18adjzpae,287.5222231,14.5510242
ZTF18adkcwux,286.880091,9.693622469
ZTF18adkcykt,287.0782796,13.02599861
ZTF18adkgkan,287.2293937,10.2069647
ZTF18adkntzz,292.1637077,10.62288234
ZTF18adqfyhv,292.4837595,9.577095588
ZTF19aaxselz,287.7021564,12.82387101
ZTF19adcnmkv,287.5088286,15.09536772
ZTF20abelvbt,283.4231576,15.38684657
ZTF18aauolvs,281.978305,15.26885125
ZTF18aawacns,282.1731241,13.14214578
ZTF18aawknez,283.4565443,12.9619909
ZTF18aawujhk,286.185816,15.2646621
ZTF18aawvcwp,282.7947857,14.97938126
ZTF18aaxalnn,287.1799556,14.65704015
ZTF18aaxddkj,283.8151638,14.49482021
ZTF18aaxddqu,287.9802797,11.27633697
ZTF18aaxddrg,288.1249089,11.57913711
ZTF18aaxjdau,284.6750166,15.00782072
ZTF18aaxnaug,284.3835828,12.78671278
ZTF18aaxpnzx,285.0435244,13.46617464
ZTF18aaxpogm,286.5803799,12.10607753
ZTF18aaxposh,285.2688386,14.74229607
ZTF18aaxysyb,288.4151233,10.46811221
ZTF18aaxytrg,285.014899,13.35344816
ZTF18aaxyuai,283.896217,12.99633183
ZTF18aaxyuwd,286.3643255,13.96813955
ZTF18aaydshy,282.0971718,8.296238676
ZTF18aayealt,287.5938023,11.98721732
ZTF18aayeayn,284.5105535,10.0023107
ZTF18aayedvs,284.4263721,11.21573811
ZTF18aayeexm,282.2003769,12.03305089
ZTF18aayeezd,282.8182007,12.45883953
ZTF18aayeipd,281.2842725,11.39368139
ZTF18aayeltv,282.2400691,10.16398659
ZTF18aayhgam,288.6290205,15.22740457
ZTF18aaynznm,285.6349265,10.66476521
ZTF18aayobfs,282.2562999,12.74591085
ZTF18aayoxej,288.7273648,15.1134539
ZTF18aaypeil,293.190032,15.38297227
ZTF18aayuvbt,288.7567008,13.98379809
ZTF18aayvcmz,294.3042243,9.169138637
ZTF18aayvgao,283.1687893,10.02214217
ZTF18aayvifq,284.4484722,11.27097068
ZTF18aayvkjm,294.9825161,11.13841264
ZTF18aazlulc,283.5788489,12.94543237
ZTF18aazsmhs,283.1905089,8.482996553
ZTF18aazsqvf,293.0777973,14.26261294
ZTF18aazutwu,295.557685,12.0021583
ZTF18ababuls,283.8474242,11.21551732
ZTF18abayfuh,288.1862479,8.757412282
ZTF18abberkm,282.8139873,10.13274546
ZTF18abbnkjs,285.3052358,10.40330405
ZTF18abbnzea,293.5217226,9.728117473
ZTF18abbsoip,288.9342572,15.39423256
ZTF18abcfwnk,285.6542792,8.751484764
ZTF18abcvxgo,289.6869978,8.341548245
ZTF18abcwysn,285.1475935,13.28082068
ZTF18abdkswi,284.6228275,13.50659235
ZTF18abdocho,283.759084,9.009354992
ZTF18abdogyv,287.6400218,10.05716933
ZTF18abeeguw,286.6222752,12.16913471
ZTF18abeehke,286.9169044,15.45228879
ZTF18abeeutr,282.8098112,8.532613198
ZTF18abfrufw,286.6770248,14.01993089
ZTF18abgobfl,290.1744885,10.2628209
ZTF18abgzckh,286.141808,11.00770954
ZTF18abhepxy,283.8813906,9.516940833
ZTF18abicxuh,286.959343,14.81353104
ZTF18abidhnz,284.6808577,10.07854973
ZTF18abifxut,282.7318561,8.76205575
ZTF18abiujof,287.451257,10.87133661
ZTF18abiurcy,285.1154707,12.54537696
ZTF18abjaqan,289.0084315,14.26896507
ZTF18abjfljt,285.4617241,12.12448022
ZTF18abldqlq,286.505823,10.64667116
ZTF18ablkjxs,287.1597531,13.93499972
ZTF18abmdfik,282.6585913,10.01353541
ZTF18abnozgx,285.9545196,9.349349801
ZTF18abnwxzn,282.2667352,10.17442894
ZTF18abocntn,294.1446752,12.41677946
ZTF18abqclhd,94.45000516,17.9285457
ZTF18abrrhdd,295.5981576,10.74191663
ZTF18abrucwz,292.0394705,10.42828174
ZTF18abzjerw,98.09837553,21.08224618
ZTF18acceffn,287.3199938,13.54178119
ZTF18adkbayt,285.2274061,9.692965842
ZTF19aaustou,289.536188,15.3775593
ZTF19aawcaxe,294.0939613,11.34383036
ZTF20aauxqqf,287.6383766,13.14647144
ZTF20acinpkc,283.1163146,10.45379766
ZTF17aaagnlf,95.44470262,22.56932281
ZTF17aaahxaj,99.37462615,20.05433314
ZTF17aacryot,95.95705023,20.21115592
ZTF18aaawcwe,92.99535711,17.9494955
ZTF18aajvvgn,91.83991871,18.42150628
ZTF18aavedjv,282.8695934,15.20170901
ZTF18aavedkv,281.789746,15.23798042
ZTF18aawacjg,286.3691128,15.14051702
ZTF18aawadje,282.777178,14.04636494
ZTF18aawccma,291.2385767,11.19063984
ZTF18aawkxfr,287.2288155,14.07275688
ZTF18aawsttr,290.9554559,13.35448366
ZTF18aaxanbf,285.5167094,14.80548394
ZTF18aaxaoya,285.4311177,13.96737987
ZTF18aaxczfx,291.5684252,11.32054476
ZTF18aaxddiu,285.3284582,9.207476335
ZTF18aaxddla,284.767882,15.33548006
ZTF18aaxddqx,288.3005952,10.82304993
ZTF18aaxnaac,288.5315012,13.50182218
ZTF18aaxnasl,285.7103015,14.66378028
ZTF18aaxphdj,285.4319,9.32041319
ZTF18aaxyved,287.4258791,13.27270633
ZTF18aaycwke,287.9848407,8.192671196
ZTF18aayedqt,285.423428,11.04747836
ZTF18aayefcd,283.8796773,12.34674145
ZTF18aayhgbx,288.5756686,14.91234174
ZTF18aayobfj,282.4990203,12.74189431
ZTF18aayozwr,283.892471,14.41765944
ZTF18aayvavv,282.0744182,13.54720416
ZTF18aayvbkb,293.3501407,12.87388063
ZTF18aaywchj,285.8709753,9.690254939
ZTF18aazdmgb,284.2469832,11.0375887
ZTF18aazezjw,292.7592026,13.54320544
ZTF18aazfdda,293.0023036,8.081509488
ZTF18aazlvzg,282.8620952,10.32331677
ZTF18aazmvcz,291.0516565,12.8710428
ZTF18aazmxpc,292.4982779,8.590422649
ZTF18aazsori,288.795651,12.63376271
ZTF18aazuyga,292.6552757,12.03883161
ZTF18ababmwp,284.6503443,12.35205533
ZTF18abaqypy,286.2254067,9.993328935
ZTF18abaqypz,286.5938384,10.04072727
ZTF18abaqyyp,288.3453133,14.04323267
ZTF18abaqzwe,283.2226381,9.013442164
ZTF18abbdhfk,287.7193787,14.81956318
ZTF18abdktfn,293.5931732,12.08507081
ZTF18abdliib,295.3034623,15.33661428
ZTF18abeazoa,291.7094367,12.9493324
ZTF18abebhcp,285.0078192,12.06968634
ZTF18abeegux,286.1293691,12.06392839
ZTF18abeekio,281.8730083,12.03460257
ZTF18abefdqs,284.2026201,10.56411022
ZTF18abfauzj,285.3932022,12.84727502
ZTF18abfsjck,292.4415808,9.294637655
ZTF18abfxhkh,282.7007009,10.8682031
ZTF18abgrhyd,285.7453898,10.45158898
ZTF18abgsptp,285.9974473,10.46098755
ZTF18abgxptp,285.539724,11.57973433
ZTF18abicxhz,285.7319363,10.0883444
ZTF18abidkpd,295.4241062,14.41731215
ZTF18abivsqv,282.883607,10.65752218
ZTF18abjskir,286.9604983,14.27630715
ZTF18abjtpal,291.6006038,14.71886359
ZTF18abljoby,285.9788941,10.68278552
ZTF18ablkeps,285.5323741,11.11546204
ZTF18abmmjaq,283.5698802,8.719171378
ZTF18abnoywq,286.6667016,14.05841725
ZTF18abrremn,291.5821259,12.47238517
ZTF18abrrzee,283.2130715,12.34486792
ZTF18abrrzjq,286.0302977,12.69549146
ZTF18abvtyen,95.82826931,18.4734054
ZTF18abxbnlh,96.17234051,22.62721364
ZTF18abyltcu,287.0453333,13.501956
ZTF18acaxdkk,292.4213692,13.01050595
ZTF18acdwjca,287.1548115,12.163096
ZTF18acsvqvm,286.5319728,12.75152091
ZTF18acsvtnt,288.5022706,14.00062041
ZTF18adjxvht,291.4168445,11.01610662
ZTF18adjxvhu,291.1383474,11.45141791
ZTF18adjzovi,287.8501813,15.06715221
ZTF18admcuwb,289.7654798,10.33289614
ZTF18adqfzgv,293.2987,8.071581727
ZTF19aagiors,283.910443,13.88959612
ZTF19aaontov,288.3093157,10.51652622
ZTF19aauofkc,281.4948453,15.30640282
ZTF19abhgkuf,295.102861,9.165158887
ZTF20acgkssa,292.1334839,8.688583835
ZTF17aacsddf,95.33159222,18.28344098
ZTF17aacsqit,99.22422077,18.22270731
ZTF17aadkiqk,96.15990641,20.11583076
ZTF18aaavyxj,93.54827024,17.81728194
ZTF18aavefxh,285.2486039,15.30773332
ZTF18aavendf,286.5956071,15.30590617
ZTF18aawkuho,285.3726093,14.01195305
ZTF18aawvave,284.4809948,14.12590191
ZTF18aaxczfk,291.3652104,11.23373286
ZTF18aaxddqd,288.3760923,13.40275648
ZTF18aaxdjut,289.7092048,15.20212061
ZTF18aaxdljd,282.279298,10.85673905
ZTF18aaxdljh,282.8850026,11.22725379
ZTF18aaxiitk,285.2220082,12.96472696
ZTF18aaxlszc,285.4047103,12.07270769
ZTF18aaxltly,282.4717098,13.05658673
ZTF18aaxykug,283.8847332,14.34611805
ZTF18aaxytng,286.0432963,12.28032382
ZTF18aaxytnm,285.8796239,12.12004387
ZTF18aaxytus,285.151988,11.93075411
ZTF18aaxytvs,281.9800127,13.5231163
ZTF18aaxyuqt,285.4934616,14.06791747
